Factories_name;Parent_companies_name;Country_parent;Address_1_factory;Address_2_factory;Address_3_factory;City_factory;Zip_Code_factory;Province_State_factory;countrycode;country_parent_num;factory_parent_different;Product_Categories_grp;b1_Adidas;b2_ASICS;b3_ASOS;b4_CandA;b5_Debenhams;b6_Esprit;b7_GAP;b8_G_STAR;b9_HandM;b10_MandS;b11_NIKE;b12_Pentland;b13_Primark;b14_PUMA;b15_Under_Armour;b16_VF_Corp;b17_Amer_Sports;b18_Bestseller;b19_KappAhl;b20_New_Balance;b21_Levi_Strauss;b22_PVH;b23_Tesco;b24_UNIQLO;TOTAL_BRANDS;employees_p_factory;nonmbrs;b1_Adidas_DICH;b2_ASICS_DICH;b3_ASOS_DICH;b4_CandA_DICH;b5_Debenhams_DICH;b6_Esprit_DICH;b7_GAP_DICH;b8_G_STAR_DICH;b9_HandM_DICH;b10_MandS_DICH;b11_NIKE_DICH;b12_Pentland_DICH;b13_Primark_DICH;b14_PUMA_DICH;b15_Under_Armour_DICH;b16_VF_Corp_DICH;b17_Amer_Sports_DICH;b18_Bestseller_DICH;b19_KappAhl_DICH;b20_New_Balance_DICH;b21_Levi_Strauss_DICH;b22_PVH_DICH;b23_Tesco_DICH;b24_UNIQLO_DICH;employees_p_factory_gt1000;ownership_grp;TOTAL_BRANDS16;TOTAL_BRANDS16_dich;femployees_p_factory;EPZ;Country
Orient Fashion Exports Ltd;Orient Craft Ltd;IN;Plot No - A-1-4, Sector - 7, Gautam Budh Nagar;;;noida;201301;uttar pradesh;India;India;yes;footwear;0;0;0;0;0;2500;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;-9;yes;India
Orion Conmerx Pvt Ltd (Unit 1);Orion Conmerx Pvt. Ltd;IN;90 Udyog Vihar Phase-I;;;gurgaon;122016;haryana;India;India;yes;footwear;0;0;0;0;0;0;500;0;0;500;0;0;0;0;0;500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7500;500.0;;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;no;2500;7500.0;500.0;1;no;India
Pearl Global Bangalore;Pearl Global Ltd;IN;19/A, Anu Solar Building, NTTF Road, 2nd Phase, Peenya Industrial Area;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;yes;India
Pearl Global Industries Limited;Pearl Global Ltd;IN;Plot # 73, Udyog Vihar Phase 1;;;gurgaon; ;haryana;India;India;yes;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;yes;India
Pearl Global Industries Limited;Pearl Global Ltd;IN;Khasra No.15-19/22, Sector 35, Udyog Vihar-VII, Village- Begumpur Khatola;;;gurgaon;122001;haryana;India;India;yes;footwear;0;0;0;2500;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;-9;no;India
Pearl Global Industries Limited - 446;Pearl Global Ltd;IN;446 Udyog Vihar Phase V;;;gurgaon; ;haryana;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Pearl Global Industries Limited - Chennai;Pearl Global Ltd;IN;No. 64, Janakiram Nagar, Cudappa Road, Puthagram;;;chennai; ;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Pearl Global Industries Limited 274;Pearl Global Ltd;IN;274, Udyog Vihar, Phase-II;;;gurgaon; ;haryana;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Pearl Global Industries Ltd-4;Pearl Global Ltd;IN;No 292/2, Madharpakkam Village and Road, Gummidipoondi Taluk;;;chennai; ;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Pearl Global Industries Limited - Unit 5;Pearl Global Ltd;IN;51 Km Stone, Nh-45, Chettypunnyam Village, Near Chengalpet;;;kanchipuram; ;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Precise Seamless Apparels (P) Ltd;Precise Seamless Apparels (P) Ltd;IN;762 Pace-II, Sector-37;;;gurgaon; ;haryana;India;India;no;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;India
Print Fix Pvt Ltd;Print Fix Pvt Ltd;IN;S.F. 74/5, Panickkampalayam, Perundurai;;;erode; ;tamil nadu;India;India;no;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;India
Q One;Radnik Exports;IN;738C-Sector 37, Phase II;;;gurgaon;122002;haryana;India;India;yes;footwear;0;0;0;0;0;0;500;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;500.0;;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;2500.0;500.0;-9;no;India
Royal Classic Mills P Ltd Unit Vi;Royal Classic Mills Ltd;IN;Sf No. 200/1D, Sencheriputhur, Palladam to Udumalpet Road;;;coimbatore; ;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Shiva Designers;Shiva International;IN;Building No 7, 19th Cross No 45, Sanjeevini Nagar;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Shiva International;Shiva International;IN;W 47, Sector 11;;;noida;201301;uttar pradesh;India;India;no;footwear;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;22;no;India
Shri Hari Process;Shri Hari Process;IN;77-A&78/4 Panikampalapyam, Perundurai;;;erode; ;tamil nadu;India;India;no;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;-9;no;India
Shri Hari Process - Unit II;Shri Hari Process;IN;85-16 Panikampalapyam, Perundurai;;;erode; ;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Silver Spark Pvt Ltd;Silver Spark Pvt Ltd;IN;#56 Majara Hosahalli, Behind Kiadb Ind.Estate, Veerapura Post;;;bangalore; ;karnataka;India;India;no;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;-9;no;India
Silver Spark Apparel Limited Unit Ii;Silver Spark Pvt Ltd;IN;SR. No 4/2A 2B, 5/3A, 3B, Gundapura, Kasaba Hobli, Gauribidanur Taluk, Chikballapur;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Sunrise Knitting Mills D1;Bhartiya International Ltd;IN;D1, D2 Nethaji Apparel Park Eetiveerampalayam New Tirupur;;;tirupur;641666;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;54;no;India
Sunrise Knitting Mills Kullivayal;Bhartiya International Ltd;IN;1/61 Kulivayal Thottam Kullaegoundan Pudur Andipalayam ;;;tirupur;641687;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;35;no;India
Tets N Rai International;Tets N Rai International;IN;E-46/5, Okhla Industrial Area, Phase-II, New Delhi;;;delhi;110020;delhi ncr;India;India;no;footwear;0;0;0;0;0;0;7500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;7500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;-9;yes;India
Texport Creation;Texport Industries (P) Ltd;IN;No. 26/1A2, No. 26/1 B2, T.M. Industrial Estate, Kenchenahalli, RR Nagar, Mysore Rd;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Texport Creation - 2;Texport Industries (P) Ltd;IN;60/61 New Timber Layout, Mysore Road;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Texport Overseas - V;Texport Industries (P) Ltd;IN;#103 3rd Main, 3rd Cross, 2nd Stage, Indl. Suburb. Yeshwanthpur;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Texport Overseas (Embroidery);Texport Industries (P) Ltd;IN;85/M, 2ndStage, Industrial Suburb, Tumkur Road, Yeshwanthpur;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Texport Overseas Pvt Unit 6;Texport Industries (P) Ltd;IN;No. 159, 5Th Main, 2ndStage, Industrial Suburb, Yeshwanthpur;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Texport Overseas Pvt.Ltd Washing & Machinery Maintenance;Texport Industries (P) Ltd;IN;104-3rdMain, 2 Nd Stage, Industrial Suburb, Yeshwanthpur;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
TNR International Co;TNR International Co;IN;E-47/6, Okhla Industrial Area, Phase Ii;;;delhi;110020;delhi ncr;India;India;no;footwear;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;India
Triangle Apparels - VI;Triangle Apparels;IN;No. 25/26, 4thMain Road, Industrial Suburb, Yeshwantpur;;;bangalore;560032;karnataka;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Venkateshwara Clothing Co - 2;Venkateshwara Clothing Co;IN;No.10, Khb Colony, Industrial Area, Yelahanka Newship;;;bangalore; ;karnataka;India;India;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;yes;India
Wearcraft Apparels;Wearcraft Apparels;IN;# 17/1-38/4-1, Industrial Suburb, Yeshwanthpur;;;bangalore;560022;karnataka;India;India;no;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;-9;no;India
Wonder Blues;Wonder Blues;IN;Unit 2, No. 48/1, 48/2, & 48/3 Myla, Kengeri Hobli;;;bangalore;560060;karnataka;India;India;no;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;-9;yes;India
Yellow Jerseys;Basic Resources Inc;US;# 78/2 Panickampalayam, Perundurai;;;tirupur; ;tamil nadu;India;USA;yes;footwear;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;2500;2500.0;500.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;yes;7500;500.0;500.0;-9;no;India
Evolv Clothing Company Pvt Ltd Padalam Unit;Evolv Clothing Company Pvt Ltd;IN;No14/2 & 3/3 Kolambakkam Village Vedanthangal High Rd. Madhuranthagam Taluk Kancheepuram Dit;;;kanchipuram;603308;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;69;no;India
Evolv Clothing Co. Pvt Ltd (Perungudi);Evolv Clothing Company Pvt Ltd;IN;No.33-41/9 Corporation Rd. Seevaram Village 4Th Street Perangudi;;;chennai; ;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
ABC Impex (P) Ltd;Devgiri Exports;IN;6TH K.M.STONE, G.T.ROAD, VILLAGE : BABARPUR;;;panipat;132103;haryana;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Airwill Exports Unit II;Airwill Home Collections Pvt Ltd;IN;S.F.NO :170 A1A1A, OLD SALEM BYE PASS ROAD;;;karur;639002;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
AKR Textile Unit 1 (Bangalore);AKR Textile;IN;Sy No. 103/2 & 103/3 Hongasandra Village Begur Hobil;;;bangalore;560102;karnataka;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;500;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;7500;500.0;500.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;no;2500;2500.0;500.0;-9;no;India
AKR Textile Unit 2 (Somanur);AKR Textile;IN;SF#388, THEVARAYAN PALAYAM, ICHIPATTI PO, SOMANUR;;;tirupur;641668;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
AKR Textile Unit 3;AKR Textile;IN;Sy. no. 40/1, Old Mangammanplaya Main Road, R.Muniswamyappa Layout, Near Hosur Main,;;;bangalore;641603;karnataka;India;India;yes;footwear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;500;;500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;no;2500;;;-9;no;India
Alankar Enterprises;Cotton World Pvt Ltd;IN;12/A, BELMAR INDUTRIAL ESTATE, NAGASANDRA POST;;;bangalore;560073;karnataka;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Amreen Art & Craft;Vinty Impex Pvt Ltd;IN;2186 Gali Kalyan Pura Turkman Gate Delh;;;delhi;110006;delhi ncr;India;India;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;500;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;2500;2500.0;500.0;0;no;India
Asian Fabrics (Main Unit, Karur);Asian Fabricx Private Ltd;IN;1 D, PUGALUR ROAD;;;karur;639001;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Atlantic Apparels - II;"Gokaldas Exports Ltd (IN; Blackstone FP Capital Partners, MU)";IN;Plot No. 28, D&E, Belavadi Industrial Area;;;mysore;570018;karnataka;India;India;yes;footwear;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;yes;India
ATM Exports (Laser Cutting);Shahi Exports Pvt Ltd;IN;PLOT NO.1,, GURUKUL INDUSTRIAL AREA,, P.O. AMAR NAGAR;;;faridabad;121003;haryana;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;yes;India
B.L. International (P) Ltd;B.L. International (P) Ltd;IN;NO. 38G,, UDYOG VIHAR,, GREATER NOIDA,;;;noida;201301;uttar pradesh;India;India;no;footwear;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;-9;no;India
B.L. International (P) Unit A 14;B.L. International (P) Ltd;IN;A - 14, HOSIERY COMPLEX,, PHASE II, GAUTHAM BUDH NAGAR;;;noida;201304;uttar pradesh;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Banox Exim Pvt Ltd;Banox Exim Pvt Ltd;IN;PLOT NO 19, SECTOR 4, IMT MANESAR;;;gurgaon;122050;haryana;India;India;no;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;India
Bhartiya Int'l (Accessory Unit);Bhartiya International Ltd;IN;58, NALLAMBAKKAM VILLAGE,, VIA VANDALUR,;;;chennai;600408;tamil nadu;India;India;yes;accessories;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Blue Chip Knit Finishers;Quantum Knits;IN;SF NO 507/2-B,, MAAKALIAMMAN KOVIL STREET, SULTHANPET,MANGALAM (PO);;;tirupur;641663;tamil nadu;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Carlton Overseas P Ltd;Carlton Overseas P Ltd;UK;OLD MANESAR ROAD,, VILLAGE & PO KHANDSA,;;;gurgaon;122001;haryana;India;UK;no;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;India
CL Gupta Exports Ltd;Gupta Exim (India) Pvt Ltd;IN;18 KMS BEFORE MORADABAD,, DELHI HIGHWAY, VILLAGE JIVAI;;;amroha;244221;uttar pradesh;India;India;yes;footwear;0;0;0;0;0;0;0;0;7500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;7500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;India
Cotton World Unit 1 / Finishing Unit;Cotton World Pvt Ltd;IN;30/1 AMRUTHA HALLI BYATARAYANA PURA POST, BELLARY ROAD;;;bangalore;560092;karnataka;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;India
Cotton World Hindupur;Cotton World Pvt Ltd;IN;PLOT NO.1 TO 26, SY NO.3521/1B,, S. SADALAPALL;;;hindupur;515211;andhra pradesh;India;India;yes;footwear;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;yes;India
Cotton World Unit 5;Cotton World Pvt Ltd;IN;NO.40/B/1 KHB INDUSTRIAL ESTATE,YELAHANKA INDUSTRIAL AREA,;;;bangalore;560054;karnataka;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;500;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;500.0;;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;2500.0;500.0;50;yes;India
Cotton World Unit MY Textiles, Peenya;Cotton World Pvt Ltd;IN;PLOT NO 192,11TH MAIN, III PHASE,PEENYA INDUSTRIAL AREA;;;bangalore;560058;karnataka;India;India;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;yes;India
